,contact_address1,contact_address2,contact_city_state_zip,contact_email,contact_phone,contact_title,details_url,program_description,program_name
0,719 East Park Avenue,,"Tallahassee, FL 32301",stormwater@ksanet.net,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/florida-stormwater-association-scholarship-award/,"The Florida Stormwater Association's Scholarship Program awards financial assistance to qualified students attending Florida colleges and universities whose education interest is in stormwater research, management or finance.(adsbygoogle = window.adsbygoogle || []).push({});Applications will be accepted from graduate students in colleges or schools of engineering, natural science, public administration (or closely related fields) that have an interest in stormwater science, engineering or finance. Eligibility is limited to students in good standing that are currently enrolled on a full-time basis in a graduate program at a Florida college or university and plan to attend classes in the coming fall semester on a full-time basis.A scholarship of $2,000 will be awarded. The award will be presented at the Florida Stormwater Association Winter Conference, which will be held in December. Award recipients should plan to attend the conference and will be given a complimentary conference registration (includes meals) and one night's stay at the conference hotel.Application process:-A completed application form-A letter of transmittal applying for the award. The letter should provide a brief biographical sketch explaining your interest in storm water and a discussion of your career goals relating to storm water. The letter should also detail your need for and the intended use of the scholarship-A letter of recommendation from your major professor(s)-A sealed copy of your official transcripts. If the transcripts are being sent directly from the college, please include a contact phone number to verify mailing-A brief (one to two pages) paper that summarizes a recent storm water-related project or research effort in which you were involved, or a brief paper that describes the importance of storm water management in today's societyFor more information or to apply, please visit the scholarship provider's website.",Florida Stormwater Association Scholarship Award
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/estee-lauder-tribal-scholarship/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Estee Lauder Tribal Scholarship:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 3.0 GPA-Must be studying: marketing, business, environmental science or a related field-Must be attending a TCU in MinnesotaFor more information or to apply, please visit the scholarship provider's website.",Estee Lauder Tribal Scholarship
0,10901 Little Patuxent Parkway,,"Columbia, MD 21044",finaid@howardcc.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/ellen-m-cherry-delawder-memorial-scholarship/,"This scholarship will be awarded to a student who has attained a minimum 2.0 GPA and is pursuing a program of study in a business-related field. Preference will be given to female students with dependent children. Students must show financial need. Along with the application, students must write a 500-word essay defining career and educational goals, and the benefits of a college education. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Ellen M. Cherry-Delawder Memorial Scholarship
0,14 Campus Boulevard,,"Newtown Square, PA 19073",pmief@pmi.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/dwaraka-r-iyengar-pmi-dallas-chapter-area-scholarship/,"The Dwaraka R. Iyengar PMI Dallas Chapter Area Scholarship is available to students who are enrolled in or applying to a project management degree program or a related field benefiting from project management. First priority is given to a student attending or planning to attend an accredited degree program that lives and goes to school in the PMI Dallas Chapter area (home and school Zip Code falls within zip code range 75000-75900). Second priority is given to a student living in the Dallas Chapter area (home zip code range 75000-75900) attending or planning to attend an accredited degree program within the Dallas/Fort Worth Area. Third priority is given to a student living in the Dallas Chapter area (home zip code range 75000-75900) attending or planning to attend any accredited degree program. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Dwaraka R. Iyengar PMI Dallas Chapter Area Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/david-r-parsley-endowed-scholarship-fund-for-supply-chain-management/,"The David R. Parsley Endowed Scholarship Fund for Supply Chain Management was created to encourage students to pursue higher education towards furthering their career in food service supply chain management. Applicant must be pursing a degree in or related to Supply Chain Management, Logistics, or Business.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",David R. Parsley Endowed Scholarship Fund for Supply Chain Management
0,100 North Street,Suite 900,"Baton Rouge, LA 70802",scholarships@braf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/david-and-jeannie-price-scholarship/,"The David and Jeannie Price Scholarship Fund was established in November of 2007 by Mr. David Price through the Baton(adsbygoogle = window.adsbygoogle || []).push({});Rouge Area Foundation. Mr. Price wanted to honor his alma mater, the University of Missouri and the city in which he had a successful career, Baton Rouge, Louisiana. Scholarships are made available to provide scholarships to full time juniors or seniors pursuing an undergraduate degree in business at either Louisiana State University in Baton Rouge or the University of Missouri in Columbia who maintain a cumulative GPA of at least 3.5. For more information or to apply, please visit the scholarship provider's website.",David and Jeannie Price Scholarship
0,5005 Greenville Ave,Suite 100A,"Dallas, TX 75206",djohnson@haydenconsultants.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/dallas-fort-worth-chapter-wts-undergraduate-leadership-scholarship/,"Part of the WTS goal of fostering the development of women in the transportation field can be realized by encouraging bright new professionals to undertake careers in the area of transportation. The Dallas/Fort Worth Chapter WTS Undergraduate Leadership Scholarship is awarded to women pursuing undergraduate studies in transportation or a related field.(adsbygoogle = window.adsbygoogle || []).push({});The purpose of the D/FW Chapter WTS Undergraduate Leadership Scholarship is to motivate and reward women who demonstrate leadership in the transportation industry. The leadership, skills, and perspective of women are essential to assure that the transportation systems of the future respond to the needs of all. Leadership does not just happen.  Leaders personally invest and risk much.  They must take on struggles that many would avoid and persevere to reach successful outcomes.  These qualities should receive special attention in the selection of the award winner.Eligibility:-Open to women-Must have a GPA of 3.0 or higher-Currently enrolled in an undergraduate degree program in a transportation-related field, such as transportation engineering, planning, finance, or logistics in certain colleges/universities in Texas and Oklahoma-Plans to pursue a career in a transportation-related field-Specifically address the issue of leadership on the personal statement-Past undergraduate leadership scholarship winners are not eligibleFor more information or to apply, please visit the scholarship provider's website.",Dallas/Fort Worth Chapter WTS Undergraduate Leadership Scholarship
0,10255 W. Higgins Road,Suite 900,"Rosemont , IL 60018-5615",nate.janssen@rosedmi.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/dairy-management-inc-scholarship-program/,"The National Dairy Promotion and Research Board (NDPRB), through Dairy Management Inc. (DMI), annually awards up to eleven (11) $2,500 scholarships to eligible undergraduate students (sophomore through senior) enrolled in college/university programs that emphasize dairy. Majors include communications/public relations, journalism, marketing, business, economics, nutrition, food science, and Ag education. In addition, the NDPRB awards a $3,500 James H. Loper Jr. Memorial Scholarship to the outstanding scholarship recipient.(adsbygoogle = window.adsbygoogle || []).push({});Supplemental materials:-An official transcript of all completed university credits-A letter of recommendation from a faculty member (other than department head/chairperson) familiar with the applicant's scholastic performance. The letter should include an appraisal of the applicant's academic ability, interest in dairy communications, public relations, journalism, marketing, business, economics, food science, nutrition, or agriculture education, leadership ability, initiative, character and integrityFor more information or to apply, please visit the scholarship provider's website.","Dairy Management, Inc. Scholarship Program"
0,9001 Stockdale Hwy,,"Bakersfield, CA 93311",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/csub-don-hopkins-advertising-club-scholarship/,"This memorial scholarship was established by the Bakersfield Advertising Club in honor of Mr. Don Hopkins, in support of students who are pursuing careers in advertising, public relations, communications, or business. Eligible students must be majoring in communications; business; journalism or marketing.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",CSUB Don Hopkins Advertising Club Scholarship
0,California State University - Bakersfield,9001 Stockdale Highway,"Bakersfield, CA 93311",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/csub-beta-gamma-sigma-scholarship-in-honor-of-dr-jimmy-d-barnes/,"This scholarship was established in honor of Dr. Jimmy D. Barnes, a CSUB Professor and Chair of Marketing, who passed away at the age of 40 while saving a relative in a tragic boating accident in 1983. In order to apply, you must be a college senior majoring in marketing or graduate student majoring in business administration. A minimum 3.5 GPA is required as well as demonstrated financial need. Graduate students must have a GMAT score of 580 or higher. For more information and to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",CSUB Beta Gamma Sigma Scholarship in Honor of Dr. Jimmy D. Barnes
0,California State University - Bakersfield,9001 Stockdale Highway,"Bakersfield, CA 93311",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/csub-bakersfield-chapter-appraisal-institute-scholarship/,"This scholarship was established by the Bakersfield Chapter Appraisal Institute to promote academic excellence in the School of Business & Public Administration for students interested in a career in real estate appraisal. Applicants must be upper-division students majoring in Business who also have a minimum 3.0 GPA. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",CSUB Bakersfield Chapter Appraisal Institute Scholarship
0,4415 W. Harrison St.,Ste. 436,"Hillside, IL 60162",CRCAscholarship@gmail.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/crca-scholarship/,"The Chicago Roofing Contractors Association (CRCA) will grant two renewable scholarships, to two high school seniors residing in the following Illinois Counties: Boone, Cook, DeKalb, DuPage, Grundy, Kane, Kankakee, Kendall, Lake, McHenry, Stephenson, Will or Winnebago. The scholarships will be awarded to students attending a four-year accredited college/university. Applicants must pursue the following fields of study: Liberal Arts & Sciences, Engineering, Architecture, Business. Must have an ACT composite score of 29 or higher. Awards are renewable for students who maintain a minimum 2.75 GPA. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",CRCA Scholarship
0,145 Navarro,P.O. Box 1771,"San Antonio, TX 78296-1771",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/cps-energy-safe-program/,"CPS Energy awards six high school juniors who are interested in pursuing a college degree in fields related to the energy industry. Students must be at least 16 years of age on June 1 and a junior in high school. A minimum 3.0 GPA and rank in the top 20% of their class is required as well as having an above-average attendance record. Students should be able to demonstrate an interest in seeking a degree applicable to the utility industry and participate in full-time summer employment with CPS Energy after junior and senior years in high school for 10 weeks each summer, as well as attend all activities sponsored by CPS Energy during summer employment. Applicants must reside in a CPS Energy service area. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",CPS Energy SAFE Program
0,432 Western Avenue,,"Albany, NY 12203-1490",finaid@strose.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/college-of-saint-rose-academic-scholarships/,"The College of Saint Rose scholarships are awarded upon acceptance to Saint Rose and are renewable each year for four years or eight semesters, as long as the student remains in good academic standing. The rigor of a student's high school/college program is considered in determining scholarship eligibility. Award amounts vary on academic and test scores. Available scholarships include Trustees Scholarship, Presidential Scholarship, Provost Scholarship, Saint Rose Award. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",College of Saint Rose Academic Scholarships
0,PO Box 1644,,"Decatur, GA 30031",suzanne.cross@coag.info,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/coag-scholarship/,"Any Georgia high school senior (or a GED equivalency) who is a United States citizen graduating by the spring of the current academic year or any Georgia student currently enrolled in a school of accredited higher education located in Georgia is eligible to apply for a COAG scholarship. Applicants must present a letter of acceptance or enrollment from a school of accredited higher education located within Georgia (four-year college, junior college or technical college) as well as a copy of their application to provide verification of degree field related to government/law enforcement, political science, accounting/finance or business, pre-law. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",COAG Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/cmaa-mid-atlantic-chapter-scholarship/,"The Mid-Atlantic Chapter of the Construction Management Association of America (MAC CMAA), awards a limited number of scholarships to qualified students to help them defray the costs of pursuing a degree in construction management or a related-degree program. Applicants must have completed a minimum of one full academic year of studies and must have a minimum of one full academic year remaining prior to completing the degree being pursued. They must also be enrolled in a construction management degree program, or another CM-related degree program, and show a strong interest in a career in CM, as demonstrated by a response to the essay question in the application package. Must reside or attend a college/university in Pennsylvania, New Jersey or Delaware. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",CMAA Mid-Atlantic Chapter Scholarship
0,751 W Fourth St,Suite 200,"Winston-Salem, NC 27101-2702",studentaid@wsfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/claude-b-hart-memorial-scholarship/,"The Claude B. Hart Memorial Scholarship provides scholarships to worthy graduating high school seniors from Elkin High School who intend to major in mathematics (accounting, computer science, business administration) and/or engineering (mechanical, civil, chemical, etc.) in college. The applicant must be able to demonstrate financial need as well as significant promise in leadership. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Claude B. Hart Memorial Scholarship
0,College of Business Administration,The University of Akron,"Akron, OH 44325-4805",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/cite-minor-student-tuition-scholarship/,"The CITe Minor Student Tuition Scholarship was established to recognize current information systems and eBusiness minors who demonstrate academic excellence. It is awarded to students at any level (Junior or Senior) and is renewable.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be a current undergraduate student must be enrolled on a full-time basis-Have a minimum 3.0 GPA-Be an Information Systems or eBusiness minor-To remain eligible for this scholarship, the recipient must continue to minor in Information Systems or in the CBA, maintain a grade point average of at least 3.0, and remain a full-time student-Fall applications and due in March and spring applications are due in OctoberFor more information or to apply, please visit the scholarship provider's website.",CITe Minor Student Tuition Scholarship
0,3570 NE Ralph Powell Rd.,,"Lee's Summit, MO 64064",info@aea.net,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/chuck-peacock-memorial-scholarship/,"Given by Wanda Peacock in memory of her late husband, Chuck Peacock. As the founder of the Aircraft Electronics Association, Peacock credited his aviation and business management skills as the cornerstones for his success in the industry. This scholarship is offered to recognize the importance of management skills and is available to a high school senior or college student who plans to attend or is attending an accredited school in an aviation management program. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Chuck Peacock Memorial Scholarship
0,3550 Barron Way,Suite 11A,"Reno, NV 89511",jamesb@pcb-solutions.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/chuan-ai-lu-engstrom-memorial-scholarship/,"PCB Solutions, a provider of high-quality printed circuit board manufacturing, and created the scholarship in tribute to former employee Chuan Ai Lu Engstrom who passed away in 2014 from uterine cancer. Ai emigrated from China after marrying PCB Solutions' president Greg Engstrom and became an American citizen. Ai loved learning English and was proud to be an American. This scholarship is in honor of her loving, kind and patient legacy. She was an optimistic, loving human being. Even in the worst of times and through her pain and suffering, she was always optimistic. She smiled her way through life and will be greatly missed. She is survived and always loved by family, friends and her husband, Greg Engstrom.(adsbygoogle = window.adsbygoogle || []).push({});Application Details:-Write an essay of no fewer than 800 words on the topic: How you envision the global economy in the future-Competitive candidates will describe any experiences with a global economy and how you would approach international business if you had the influence-If applicable, describe any experience in manufacturing, logistics or business that would support your vision-Provide entrepreneurial ideas about international business, starting and running your own business, and how your management style would be instrumental in your success-The topic is broad and can include: healthcare, business, science, engineering, etc.-Include a short bio video describing yourself, your history, why education is important to you and how you will use your scholarship money-Publish your essay anywhere on the Internet, i.e. your personal blog, YouTube or any other online publishing platform, or email as a Word document or PDF-YouTube submissions are encouraged, but not required. The video should be no longer than 4 minutes. (Essays submitted via YouTube must also be submitted in writing.)-Email a Content Contribution Agreement, along with your full contact information, major, graduation date, and the link to access your essayDeadlines:August 1 for fall semester and December 1 for the spring semesterFor more information or to apply, please visit the scholarship provider's website.",Chuan Ai Lu Engstrom Memorial Scholarship
0,1845 Precinct Line Road,Suite 212,"Hurst, TX 76054",gina.lacy@edsf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/charlie-corr-memorial-scholarship/,"In order to be eligible for the Charlie Corr Memorial Scholarship, students must have an interest in a career within the document management and graphic communication industry, have a minimum 3.0 GPA, and be a full-time student attending an accredited college or university as of the upcoming fall semester. Preference will be given to students who are pursuing a career in journalism, trade show management or marketing communications.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Charlie Corr Memorial Scholarship
0,1845 Precinct Line Road,Ste 212,"Hurst, TX 76054",info@edsf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/charles-h-chuck-forman-crawford-technologies-scholarship/,"In order to qualify for the Charles H. 'Chuck' Forman - Crawford Technologies Scholarship, students must have an interest in a career within the document management and graphic communication industry; possess a minimum 3.0 GPA, and be a full-time student attending an accredited college or university as of the upcoming fall semester. Preference will be given to a student attending school in the New Jersey or New York area.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Charles H. 'Chuck' Forman - Crawford Technologies Scholarship
0,206 Riffel Road,,"Wooster , OH 44691",thoyle@certifiedangusbeef.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/certified-angus-beef-colvin-scholarship-fund/,"Available only to students who have enough credit hours to be classified as a junior or senior at the beginning of the year spring semester or quarter at a 4-year institution. Also open to Graduate students in any year of a recognized, full-time masters or doctorate program, who are conducting applied or basic research, are eligible to apply. Applicants must demonstrate commitment to the beef industry through pursuit of a meat science, food science, animal science, marketing, economics, business, communications, journalism, or other degree related to the beef industry through activities and curriculum.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Certified Angus Beef Colvin Scholarship Fund
0,1000 Hilltop Circle,ITE 452,"Baltimore, MD 21250",cindyg@umbc.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/center-for-women-in-technology-cwit-scholars-program-at-umbc/,"CWIT Scholars receive four-year scholarships ranging from $5,000-$15,000 per academic year for in-state students, and from $10,000-$22,000 per academic year for out-of-state students, to cover full tuition, mandatory fees, and other expenses. Each CWIT scholar participates in special courses and activities and receives mentoring from faculty and participating members of the IT and engineering communities. In addition to completing their chosen major, CWIT Scholars participate in a series of academic and extracurricular activities designed to foster a supportive community for women in IT and engineering.(adsbygoogle = window.adsbygoogle || []).push({});Prepare short essay answers of 300 words or less. Essay questions can be found on the application.For more information or to apply, please visit the scholarship provider's website.",Center for Women In Technology (CWIT) Scholars Program at UMBC
0,1845 Precinct Line Road,Suite 212,"Hurst, TX 76054",info@edsf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/carl-gerhardt-scholarship-program-by-allegra-marketing-print-mail/,"the Carl Gerhardt Scholarship is sponsored by Allegra Marketing-Print-Mail and administered by EDSF. In order to be eligible to apply, students must have an interest in a career within the document management and graphic communication industry; possess a minimum 3.0 GPA, and be a full-time student attending an accredited college or university as of the fall semester. Students must also attend Upper Iowa University.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Carl Gerhardt Scholarship Program by Allegra Marketing-Print-Mail
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/cancer-for-college-leonard-family-entrepreneurial-spirit-scholarship/,"Since 1993, Cancer for College has provided hope and inspiration to cancer survivors in the form of college scholarships. Applicants are not discriminated against based on sex, race or religious belief. Community college applicants are eligible for the minimum scholarship level. All remaining applicants will be eligible for other one-time awards. Awards range from $1,000-$5,000. Scholarship recipients must maintain full-time enrollment at his/her stated university.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Open to any cancer survivor who is enrolled in an accredited college or university in the U.S.-Applicant must be a resident of the U.S.-Must be a business major or related field with a desire to pursue career in food service industry and potentially own and operate a restaurantSubmission materials:-Your parent's tax return if they file jointly-Your father's and mother's individual return if they file separately-Your personal tax return-If you do not file a tax return, you must upload proof of any income such as SSI, W-2, Snap Benefits or other written documentationFor more information or to apply, please visit the scholarship provider's website.",Cancer for College Leonard Family Entrepreneurial Spirit Scholarship
0,114 Haddontowne Ct.,,"Cherry Hill, NJ 08034",rick@blsj.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/builders-league-of-south-jersey-scholarship-foundation/,"The Builders League of South Jersey Scholarship Foundation has announced that scholarships are available for area students for the school year. Scholarships will be awarded to students from southern New Jersey, who will be matriculating in an accredited post-secondary school and pursuing a course of study related to real estate and the construction industry. Applicants must live in or attend school in either Atlantic, Burlington, Camden, Cape May, Cumberland, Gloucester, or Salem counties in order to apply. They must be pursuing fields of real estate development and construction, including air conditioning, plumbing, and heating technology, electrical, carpentry, design-build, construction materials handling, job site supervision, estimating, construction planning, surveying, construction information management, business management, construction management or technology or technology and CAD drafting. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Builders League of South Jersey Scholarship Foundation
0,1400 K St NW,7th Floor,"Washington, DC 20005",boren@iie.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/boren-scholarships/,"Boren Scholarships, a prestigious initiative of the National Security Education Program, provide unique funding opportunities for U.S. undergraduate students to study less commonly taught languages in world regions critical to U.S. interests, and underrepresented in study abroad, including Africa, Asia, Central and Eastern Europe, Eurasia, Latin America, and the Middle East. In exchange for funding, Boren Scholars commit to working in the federal government for at least one year after graduation. High school graduates, GED recipients and matriculated undergraduate students may apply for the scholarship. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Boren Scholarships
0,1201 Third Avenue,Suite 4900,"Seattle, WA 98101-3099",blakemorefoundation@gmail.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/blakemore-freeman-fellowships-for-asian-language-study/,"Blakemore Freeman Fellowships are awarded for one academic year of full-time, intensive language study at the advanced level in East or Southeast Asia in approved language programs. Grants are highly competitive. In recent years we have been able to fund less than 10% of applicants.(adsbygoogle = window.adsbygoogle || []).push({});Blakemore Freeman Fellowships are intended to cover basic expenses at a graduate student level necessary to pursue an academic year of full-time intensive language study in Asia, including tuition or tutoring fees, plus a stipend for travel, living and study expenses. Tuition for the language program, and tutoring fees (if applicable) are covered in full.Eligibility:-Be pursuing a professional, business, technical or academic career that involves the regular use of a modern East or Southeast Asian language-Have a college undergraduate degree-Be at or near an advanced level in the language as defined on the provider's website-Be able to devote oneself exclusively to full-time intensive language study during the term of the grant; grants are not made for part-time study or research-Be a U.S. citizen or permanent resident of the United StatesFor more information or to apply, please visit the scholarship provider's website.",Blakemore Freeman Fellowships for Asian Language Study
0,1200 5th Avenue,Suite 1300,"Seattle , WA 98101",mybam@microsoft.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/blacks-at-microsoft-scholarship/,"Blacks at Microsoft (BAM) is a company-sponsored employee network dedicated to supporting the continued growth and development of black employees at Microsoft Corporation. Applicants for the Blacks at Microsoft Scholarship must be high-school seniors of African descent (for example, African-American, African, or Ethiopian); must plan to attend a four-year college or university in the fall of the year following high-school graduation(adsbygoogle = window.adsbygoogle || []).push({});and plan to pursue a bachelor's degree in engineering, computer science, computer information systems, or select business programs (such as finance, business administration, or marketing). A minimum 3.3 GPA and financial need is required. For more information or to apply, please visit the scholarship provider's website.",Blacks at Microsoft Scholarship
0,2340 Gerdin Business Building,,"Ames, IA 50011",pwagaman@iastate.edu,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/benjamin-and-patricia-allen-scholarship/,"Preference is given to first-generation students (defined as a student whose parents have not graduated from and institute of higher education with a four-year degree).(adsbygoogle = window.adsbygoogle || []).push({});This scholarship is given on behalf of Benjamin and Patricia Allen in honor of their dedication to the College of Business. This scholarship is funded by the Allens, University Faculty and Staff, business leaders, and the Dean's Advisory Council. Dr. Allen was Vice President for Academic Affairs and Provost of Iowa State University from 2002-2006.  Dr. Allen is a Distinguished Professor of Business, a Professor of Transportation and Logistics, and served as Dean for the College of Business from 1994-2001.For more information or to apply, please visit the scholarship provider's website.",Benjamin and Patricia Allen Scholarship
0,1005 N. Glebe Road,Suite 250,"Arlington, VA 22201",ldavislaux@nationalgrocers.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/asparagus-club-scholarship/,"The Asparagus Club awards a maximum of ten scholarships per year (subject to availability of funds). Each scholarship is $2,000 per semester (fall and spring only) not to exceed four consecutive semesters. Recipients must retain full-time student status and earn at least a 2.5 GPA to earn a scholarship each semester/quarter. Eligible applicants must be rising juniors, seniors, or graduate students who are earning a degree in a business, food management, or other relevant courses of study leading to a career in the independent retail grocery industry. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Asparagus Club Scholarship
0,Canton Audubon Scholarship Committee,P.O. Box 9586,"Canton, OH 44711",tldornan68@att.net,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/arnold-w-fritz-scholarship/,"The purpose of this scholarship is to encourage college students to study environmental science, conservation, natural history and nature-related subjects including environmental law or business.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-A completed application form-A typed essay of 200 words or less stating how you expect to make a difference in the environment-GPA of 2.5 or better-Three letters of recommendation-Related experiences-Social qualities-Dedication to the environment-Must reside or attend college in one of the Ohio counties listed under residence countyFor more information or to apply, please visit the scholarship provider's website.",Arnold W. Fritz Scholarship
0,American Quarter Horse Foundation,2601 East Interstate 40,"Amarillo, TX 79104",foundation@aqha.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/aqhf-racing-scholarship/,"Many fields of employment are tied either directly or indirectly to the horse industry. Career path scholarships allow students to obtain a degree in areas such as racing, animal science, journalism, communications, therapeutic/adaptive riding and veterinary medicine. Support for students within these fields is imperative to the sustainability and advancement of our industry. Undergraduate, graduate or doctoral level degrees can be completed by students through these scholarship opportunities. Application materials must be postmarked. Applications sent by fax or email will not be accepted.(adsbygoogle = window.adsbygoogle || []).push({});The AHQF Racing Scholarship is for students who have experience within the racing industry or are seeking a career in the industry. Applicants may specialize in veterinary medicine, racetrack management, or other related fields. Applicants can apply during their senior year of high school or while enrolled at an accredited college, university, or vocational school, and must maintain a minimum 2.5 GPA. Funding for this scholarship can be applied towards a two or four-year degree program.For more information and to apply, please visit the scholarship provider's website.",AQHF Racing Scholarship
0,2601 East Interstate 40,,"Amarillo, TX 79104",foundation@aqha.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/business-scholarships/aqha-arizona-quarter-racing-scholarship/,"The Arizona Quarter Racing Scholarship is for students who have been members of AQHA or AQHYA for at least one year who are from Arizona and have experience in the racing industry or who are seeking careers in the racing industry. Recipients must seek a career in veterinary medicine, racetrack management, or other racing-related fields. Members must apply during their senior year of high school, or while enrolled at an accredited college, university, or vocational school. Recipients must also maintain a 2.5 GPA. Funding for this scholarship can be applied to either a two or four-year degree program.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",AQHA Arizona Quarter Racing Scholarship
