,contact_address1,contact_address2,contact_city_state_zip,contact_email,contact_phone,contact_title,details_url,program_description,program_name
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/arizona-public-service-navajo-scholars-program/,"The American Indian College Fund Full Circle Scholarship Program scholarships are awarded to students attending non-tribal colleges.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for Full Circle scholarships include:-U.S. citizenship-Enrolled full-time in an accredited public or private (non-profit) college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Arizona Public Service Navajo Scholars Program:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 2.8 GPA-Students attending college in Arizona or New Mexico-Majoring in science, engineering, technology or math (or subfields of these majors)-Be a Navajo Nation tribal member and membership in any Shiprock Agency Chapter-Interest in interning or working for Arizona Public ServiceFor more information or to apply, please visit the scholarship provider's website.",Arizona Public Service Navajo Scholars Program
0,IBM Almaden Research Center,"Dept GFBA/DO1, 650 Harry Rd","San Jose, CA 95120-6099",apsibmin@us.ibm.com,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/aps-ibm-research-internship-for-undergraduate-women/,"Applicants for the APS/IBM Research Internship for Undergraduate Women must be female, including all students who present or identify as women and/or trans women with sophomore or junior standing at a U.S. college or university at the time of application. Students must also be majoring in chemistry, physics, materials science/engineering, computer science/engineering, chemical, electrical, mechanical engineering, or biology with an emphasis on one of the other areas listed and have a minimum 3.0 GPA. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",APS/IBM Research Internship for Undergraduate Women
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/apiasf-toyota-scholarship/,"The Asian & Pacific Islander American Scholarship Fund (APIASF) is the nation's largest 501(c)3 non-profit organization that provides scholarships to Asian and Pacific Islander Americans (APIAs) with financial need.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be of Asian and/or Pacific Islander ethnicity as defined by the U.S. Census-Be a citizen, national, or legal permanent resident of the United States-Must major in a STEM field (Science, Technology, Engineering, and Mathematics)-Have a minimum cumulative GPA of 2.7-Preference for students located in Southern California and must be able to attend Toyota scholarship event in Torrance, CA in the spring-Enrolling as a full-time, degree-seeking, first-year student in the upcoming academic year-Students without parents or guardians employed by Toyota Motor Sales USA-Demonstrate financial needFor more information or to apply, please visit the scholarship provider's website.",APIASF/Toyota Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/apiasf-southern-california-edison-scholarship/,"The Asian & Pacific Islander American Scholarship Fund (APIASF) is the nation's largest 501(c)3 non-profit organization that provides scholarships to Asian and Pacific Islander Americans (APIAs) with financial need.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be of Asian and/or Pacific Islander ethnicity as defined by the U.S. Census-Be a citizen, national, or legal permanent resident of the United States-Have a minimum cumulative GPA of 2.7 or have earned a GED-Must reside in Southern California Edison's service area-Enrolling in as a full-time, degree-seeking student in the upcoming academic year-Preference will be given to students pursuing degrees in STEM fields-Demonstrate financial needFor more information or to apply, please visit the scholarship provider's website.",APIASF/Southern California Edison Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/amezcua-family-scholarship/,"These scholarships are presented to qualifying students, who attend the University of Texas at El Paso, which is the alma mater of the GMiS Board Member, Robert Amezcua and his wife, Debbie.(adsbygoogle = window.adsbygoogle || []).push({});Scholarship Requirements:-Must be a student at the University of Texas at El Paso-Be a STEM major-Minimum 3.0 GPAFor more information or to apply, please visit the scholarship provider's website.",Amezcua Family Scholarship
0,14900 St. Stephens Avenue,,"Chatom, AL 36518",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/alabama-environmental-health-association-scholarship/,"The Alabama Environmental Health Association (AEHA), Inc. presents a student award each year to a junior or senior undergraduate student in the environmental health or a closely related field. This award will be presented at the Alabama Environmental Health Association's annual meeting in April. The award also includes an honorary membership to AEHA, Inc. for one year. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Alabama Environmental Health Association Scholarship
0,1601 Duke St.,,"Alexandria, VA 22314",daker@afeendowment.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/afe-scholarships-in-floriculture-and-horticulture/,"Awarding scholarships for floriculture and horticulture students is a primary function of AFE. We understand the financial burden students face and are doing our part to help! AFE has more than 20 scholarships awarded annually. Online applications and supporting documents are due by May 1 each year. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",AFE Scholarships in Floriculture and Horticulture
0,PO Box 25266,,"Albuquerque, NM 87176-5266",denise@albuquerquefoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/acf-woodcock-family-education-scholarship-program/,"This fund was established in 1993 by Albuquerque businessman C.E. (Woody) Woodcock and his wife, Dixie, to support students of exceptional promise in the fields of science and math. Scholarships will be awarded to Albuquerque metro area high school graduating seniors (includes Bernalillo, Sandoval, Valencia and Torrance Counties). Scholarships are payable over four years.(adsbygoogle = window.adsbygoogle || []).push({});Additional Criteria:-Strong math and/or science credentials-Plans to enroll full-time at a college/university-Minimum 3.8 GPA-Minimum ACT composite score of 30 or minimum SAT Math score of 680-Career goals in a personal statement-References, at least one from a math/science teacher",ACF Woodcock Family Education Scholarship Program
0,P.O. Box 25266,,"Albuquerque, NM 87125",denise@albuquerquefoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/acf-barnes-w-rose-jr-and-eva-rose-nichol-scholarship-program/,"The Barnes W. Rose, Jr. and Eva Rose Nickol Scholarship Fund was established in 2003 in memory of Mr. Rose and in honor of Eva. Barnes was a 1951 graduate of Albuquerque High School and a 1957 graduate of West Point. Eva is a longtime New Mexico resident. The fund will award a scholarship to an Albuquerque High School graduate pursuing a bachelor's degree in one of the STEM majors: Science, Technology, Engineering, Mathematics (STEM). A priority will be given to those pursuing engineering-related careers.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must have a minimum 3.6 GPA-Demonstrate financial need-Attend a college or university in pursuit of a degree in one of the STEM majors-Personal essay should describe career goals related to the STEM majors, and demonstrate a passion for his/her chosen career-Minimum of one reference from an AHS math/science teacherFor more information or to apply, please visit the scholarship provider's website.","ACF Barnes W. Rose, Jr. and Eva Rose Nichol Scholarship Program"
0,1350 Ridgefield Circle,,"Carol Stream, IL 60188",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/aauw-return-to-learning-scholarships/,"The Lombard Area Branch of AAUW ""Return to Learning"" scholarship to assist in completing an undergraduate or master's degree, or a certification program. Students must reside in Lombard, Villa Park, Oakbrook Terrace, Wheaton, Addison, Glendale Heights or Glen Ellyn, Illinois in order to apply and are continuing college after a significant interruption. Special consideration is given to women who demonstrate strong academics, financial need, and an interest in a STEM field of study.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",AAUW Return to Learning Scholarships
0,8415 Datapoint Drive,Suite 400,"San Antonio, TX 78229",info@adelantefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/biology-scholarships/¡adelante-fund-ford-motor-company-future-leaders-scholarship/,"The ¡Adelante! U.S. Education Leadership Fund is a leadership development, non-profit organization dedicated to Hispanic college students. Our Mission is to inspire the best and brightest Latino students to graduate and lead through scholarships, internships, and leadership training. Applicants must have completed at least 30 credit hours of college coursework prior to the upcoming fall semester and must have attended a San Antonio area high school (50-mile radius)(adsbygoogle = window.adsbygoogle || []).push({});and be a U.S. Citizen or permanent resident who is of Hispanic descent and has a minimum 2.75 GPA. Must maintain full-time enrollment status (12 hours) for the duration of the scholarship period. For more information or to apply, please visit the scholarship provider's website.",¡Adelante! Fund Ford Motor Company/Future Leaders Scholarship
