,contact_address1,contact_address2,contact_city_state_zip,contact_email,contact_phone,contact_title,details_url,program_description,program_name
0,PO Box 458,,"Lisbon, MD 21765-0458",education@e-anca.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/army-nurse-corps-association-anca-education-fund/,"One of the Army Nurse Corps Association’s major initiatives is the Scholarship Program. Its purpose is the support of nursing education through scholarship funding to worthy students who are US citizens in an accredited program in baccalaureate or graduate nursing, anesthesia, or related healthcare field. Below are the eligibility criteria and general information.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Students currently enrolled in an accredited baccalaureate or advanced degree program in nursing, nurse anesthesia, or related healthcare field who:-Are serving or have previously served in any branch, and at any rank, of a component of the US Army (Active Army, Army National Guard and Army Reserve)-Are not currently receiving funding by a component of the US Army, (e.g., scholarship ROTC students and students receiving full GI Bill benefits are not eligible)-As applicable, have received an Honorable Discharge.-Nursing or anesthesia students whose parent(s), spouse, or child(ren) is serving or has served in a component of the US Army.For more information or to apply, please visit the scholarship provider's website.",Army Nurse Corps Association (ANCA) Education Fund
0,2040 Babcock Rd,Suite 406,"San Antonio, TX 78229",cherie.k.kirk.mil@mail.mil,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/army-health-professions-scholarship-program/,"The U.S. Army health care team will pay 100 percent of your tuition for a graduate-level health care degree for any accredited veterinary program in the United States or Puerto Rico.(adsbygoogle = window.adsbygoogle || []).push({});Full-tuition Scholarship:The U.S. Army Medical Department can help take away the worry of how you'll pay for school. The F. Edward Hébert Armed Forces Health Professions Scholarship Program is available to qualifying students who wish to earn professional degrees from accredited veterinary programs. We will pay 100 percent of your tuition, plus we will also pay for required books, equipment and most academic fees.Financial Initiatives:-A monthly stipend of more than $2,000-Will receive officer's pay while you train as part of our health care team during break-Post-graduation: you'll enter active duty in your specialty and advance in rank to captain. With every promotion, your salary will increase. Your time-in-service and cost-of-living adjustments also lead to pay increases. Additionally, you'll receive a monthly non-taxable allowance for food and housing.Eligibility:-Be a U.S. citizen with a baccalaureate degree from an accredited school-Be enrolled in (or have a letter or acceptance from) an accredited graduate program in the U.S. or Puerto Rico (varies by specialty)-Maintain full-time student status during the length of the program-Qualify as a commissioned officerYour active duty service obligation to the U.S. Army is one year of service for every year you receive the scholarship. Your minimum obligation depends on your health care field. There is an additional obligation for residency and fellowship training. For full details and to apply, please visit the scholarship provider's website.",Army Health Professions Scholarship Program
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/arizona-public-service-navajo-scholars-program-for-tribal-colleges/,"Native American/Alaska Native undergraduate students attending tribal colleges and universities are eligible to apply for both the American Indian College Fund Full Circle Scholarship Program and the American Indian College Fund TCU Scholarship Program.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for both scholarships include:-U.S. citizenship-Enrollment in an accredited tribal college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Arizona Public Service Navajo Scholars Program:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 2.8 GPA-Students at Diné College, Navajo Technical College or Southwest Indian Polytechnic Institute-Majoring in science, engineering, technology or math (or a related field)-Navajo Nation tribal member and membership in any Shiprock Agency Chapter-Interest in interning or working for Arizona Public ServiceFor more information or to apply, please visit the scholarship provider's website.",Arizona Public Service Navajo Scholars Program for Tribal Colleges
0,8333 Greenwood Blvd.,,"Denver, CO 80221",scholarships@collegefund.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/arizona-public-service-navajo-scholars-program/,"The American Indian College Fund Full Circle Scholarship Program scholarships are awarded to students attending non-tribal colleges.(adsbygoogle = window.adsbygoogle || []).push({});Minimum general eligibility requirements for Full Circle scholarships include:-U.S. citizenship-Enrolled full-time in an accredited public or private (non-profit) college or university-Registered as a member of a federal or state recognized tribe, or a descendant of at least one grandparent or parent who is an enrolled tribal member (Alaska Natives may also use Native Corporation membership)-Submission of a completed on-line applicationExtra Eligibility for the Arizona Public Service Navajo Scholars Program:-Be a Freshman, Sophomore, Junior, Senior in college-Minimum 2.8 GPA-Students attending college in Arizona or New Mexico-Majoring in science, engineering, technology or math (or subfields of these majors)-Be a Navajo Nation tribal member and membership in any Shiprock Agency Chapter-Interest in interning or working for Arizona Public ServiceFor more information or to apply, please visit the scholarship provider's website.",Arizona Public Service Navajo Scholars Program
0,2638 State Ave. NE,,"Olympia, WA 98506",Diana@arcwa.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/arc-of-washington-trust-fund-research-grants/,"Since 1950 the Arc of Washington Trust Fund has promoted research on the causes, prevention, and treatment of intellectual disabilities and its personal, social, and legal consequences. The Trust provides grants to researchers in the states of Washington, Oregon, Alaska or Idaho and in British Columbia. Because the Arc Trust Fund is small compared to public funding sources, preference is given to junior investigators. Research grants should serve as seed money for future research. Most successful applicants have been affiliated with research universities and have addressed educational, medical, or psychological issues, but the Arc welcomes innovative proposals from any applicant on any topic related to its purposes. Grantees must live or work in Washington, Oregon, Idaho, Alaska or British Columbia.(adsbygoogle = window.adsbygoogle || []).push({});The application process is in two stages: a letter of intent and the grant proposal.For more information or to apply, please visit the scholarship provider's website.",ARC of Washington Trust Fund Research Grants
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/apiasf-united-health-foundation-scholarship/,"The Asian and Pacific Islander American Scholarship Fund (APIASF) and the United Health Foundation have partnered to provide financial assistance to Asian and Pacific Islander students who plan to pursue a degree that will lead to a career in the health field.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be of Asian and/or Pacific Islander ethnicity as defined by the U.S. Census-Be a citizen, national, or legal permanent resident of the United States. Citizens of the Republic of the Marshall Islands, Federated States of Micronesia and the Republic of Palau are also eligible to apply-Enrolling as a full-time, degree-seeking, second-year student in the upcoming academic year at an accredited U.S. college or university-Plan to pursue a degree that will lead to a career as a health care professional. Primary health care professionals include: general practitioners, internists, family practitioners, OB/GYNs, dentists, public health professionals, mental health professionals, nurses, physician assistants, and pharmacists-Have a minimum cumulative GPA of 2.7 on a 4.0 scale (unweighted) or have earned a GED-Demonstrate a commitment to working in underserved communities-Students must reside in the following states: AZ, CA, CO, FL, GA, HI, KS, MN, NC, NM, NV, NY, TN, TX, WA or WI-Complete a FAFSAFor more information or to apply, please visit the scholarship provider's website.",APIASF/United Health Foundation Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/apiasf-toyota-scholarship/,"The Asian & Pacific Islander American Scholarship Fund (APIASF) is the nation's largest 501(c)3 non-profit organization that provides scholarships to Asian and Pacific Islander Americans (APIAs) with financial need.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be of Asian and/or Pacific Islander ethnicity as defined by the U.S. Census-Be a citizen, national, or legal permanent resident of the United States-Must major in a STEM field (Science, Technology, Engineering, and Mathematics)-Have a minimum cumulative GPA of 2.7-Preference for students located in Southern California and must be able to attend Toyota scholarship event in Torrance, CA in the spring-Enrolling as a full-time, degree-seeking, first-year student in the upcoming academic year-Students without parents or guardians employed by Toyota Motor Sales USA-Demonstrate financial needFor more information or to apply, please visit the scholarship provider's website.",APIASF/Toyota Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/apiasf-southern-california-edison-scholarship/,"The Asian & Pacific Islander American Scholarship Fund (APIASF) is the nation's largest 501(c)3 non-profit organization that provides scholarships to Asian and Pacific Islander Americans (APIAs) with financial need.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Be of Asian and/or Pacific Islander ethnicity as defined by the U.S. Census-Be a citizen, national, or legal permanent resident of the United States-Have a minimum cumulative GPA of 2.7 or have earned a GED-Must reside in Southern California Edison's service area-Enrolling in as a full-time, degree-seeking student in the upcoming academic year-Preference will be given to students pursuing degrees in STEM fields-Demonstrate financial needFor more information or to apply, please visit the scholarship provider's website.",APIASF/Southern California Edison Scholarship
0,751 W Fourth St,Suite 200,"Winston-Salem, NC 27101-2702",StudentAid@wsfoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/annie-s-alexander-memorial-scholarship/,"The Annie S. Alexander Memorial Scholarship provides non-renewable awards for students who will pursue or are pursuing full-time undergraduate nursing degrees from accredited post-secondary institutions. Preference will be given to African-American students from Forsyth County. Scholarships will be applied to cost of undergraduate tuition, fees, room and board, and other college expenses. A minimum 3.0 GPA is required for high school seniors or college students who are residents of Forsyth County, NC and are pursuing an undergraduate nursing degree. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",Annie S. Alexander Memorial Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/amezcua-family-scholarship/,"These scholarships are presented to qualifying students, who attend the University of Texas at El Paso, which is the alma mater of the GMiS Board Member, Robert Amezcua and his wife, Debbie.(adsbygoogle = window.adsbygoogle || []).push({});Scholarship Requirements:-Must be a student at the University of Texas at El Paso-Be a STEM major-Minimum 3.0 GPAFor more information or to apply, please visit the scholarship provider's website.",Amezcua Family Scholarship
0,,,,,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/american-red-cross-jane-delano-student-nurse-scholarship/,"The Jane Delano Student Nurse Scholarship was established to promote nursing as a career and the involvement of new nurses in the Red Cross. The scholarship is available to nursing students (undergraduate or graduate) who have contributed volunteer service to or are employees of an American Red Cross Unit. A limited number of $3,000 scholarships are awarded each year.(adsbygoogle = window.adsbygoogle || []).push({});Scholarship funds may be applied towards tuition, books, and academic fees only. Recipients of the Jane Delano Student Nurse Scholarship and their Red Cross units are notified by the Office of the Chief Nurse. A unit may be a chapter; Blood Services region; Preparedness, Health, and Safety Services territory; or Service to the Armed Forces station.Eligibility:-Have served as a Red Cross volunteer or employee within the past five (5) years. Preference will be given to nursing student volunteers-Have completed the equivalent of at least one year of college/university credits-Be currently enrolled in an accredited United States nursing program-Be currently enrolled as an undergraduate or graduate student in good academic standingIn addition to the application form and a Red Cross Endorsement and Academic Endorsement, students must provide an essay (2 parts) answering the following: 1. Describe your Red Cross experience and anything else you would like us to know about you - including additional community/school service, awards received, extra-curricular activities, or organization memberships/service and 2. Explain how you will contribute to the profession of nursing and why you should be considered for this scholarship; use the form included in the application document for the essay. Note that there are two pages, which is the maximum length.For more details and to apply, please visit the scholarship provider's website.",American Red Cross Jane Delano Student Nurse Scholarship
0,Attn: Indian Nurse Scholarship,2715 Q Street N.W.,"Washington , DC 20007-3071",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/american-indian-nurse-scholarship-awards/,"The American Indian Nurse Scholarship Award Program was started by the NSCDA in 1927 to give students of American Indian descent the opportunity to pursue careers in nursing. The National Society of The Colonial Dames of America has provided a small number of scholarship awards to assist students of American Indian heritage who are pursuing degrees in nursing or in the field of health care and health education. Eligible students receive per semester and the money is to be used strictly for tuition, books or fees applicable to the student's approved program. The grant is sent to the school and credited to the student's account. Once a student is accepted, he or she may reapply for continued funds each semester as long as the student remains in academic good standing.(adsbygoogle = window.adsbygoogle || []).push({});To be eligible for a scholarship, the candidate must be:-1/4 American Indian, enrolled in a tribe. If not enrolled, the student will be considered if he or she can prove direct tribal ancestry-A high school graduate or have equivalent education-Enrolled in an accredited school-Enrolled in the nursing program, having achieved good scholastic standing in pre-nursing; or, enrolled in a health care or health education program-Expected to graduate two years after enrollment if in an Associate Degree program-Expected to graduate in four years if pursuing a B.S.-Post-graduate students are also eligible-Maintaining the scholastic average required by the school-Recommended by their counselor, teacher, or other school official-In need of financial assistance-Not receiving an Indian Health Service Scholarship-Should have a career goal directly related to the needs of the Indian peopleApplications are accepted twice annually in June and December.For more information or to apply, please visit the scholarship provider's website.",American Indian Nurse Scholarship Awards
0,"250 Williams Street, NW",6th Floor,"Atlanta, GA 30303-1002",shannon.pair@cancer.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/american-cancer-society-graduate-in-cancer-nursing-practice-scholarship/,"This award supports graduate students pursuing a master's degree in cancer nursing or doctorate of nursing practice (DNP). Awards may be for two years, with a stipend of $10,000 per year.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Applicants are not required to be a US citizen, but those without U.S. citizenship must hold a visa that will allow him or her to remain in the U.S. long enough to complete the degree program and graduate-The applicant must meet requirements for graduate study and at the time of funding have been accepted by the  institution to which s/he has applied-All applicants must have a current license to practice as a registered nurse-Has work experience in oncology, e.g., cancer nursing or a related field-Is involved in cancer-related professional and academic organizations-Is involved in cancer-related volunteer organizations-Has published or contributed to scholarly publications, presentations, and creative works-Is the recipient of professional and academic awards and honors-Has considered program content, faculty, and clinical resources related to cancer in selecting a graduate program-Has a focus for scholarly activity in a specific area of cancer nursing-Has strong letters of recommendation from two qualified professionals-Has made a career commitment to cancer nursing-Has formed explicit and realistic professional goalsFor more information or to apply, please visit the scholarship provider's website.",American Cancer Society Graduate in Cancer Nursing Practice Scholarship
0,"250 Williams Street, NW",6th Floor,"Atlanta , GA 30303-1002",shannon.pair@cancer.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/american-cancer-society-doctoral-degree-scholarships-in-cancer-nursing/,"Awarded to graduate students pursuing doctoral study in the field of cancer nursing research, and preparing for careers as nurse scientists. Initial awards are made for up to two years with the possibility of a two-year renewal. There is a stipend of $15,000 per year. Grant applications must be submitted electronically.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-The applicant must be currently enrolled in or applying to a doctoral degree program in nursing or a related field of research-The applicant must meet requirements for doctoral study and must have been accepted by the institution to which s/he has applied at the time of funding-The applicant must have a current license to practice as a registered nurse-Applicants are not required to be U.S. citizens-The applicant must project a program of study that integrates cancer nursing and provides evidence of faculty support for the program of study-The applicant must demonstrate a commitment to cancer nursing as evidenced by recent experience, education, and/or research in the specialty areaFor more information or to apply, please visit the scholarship provider's website.",American Cancer Society Doctoral Degree Scholarships in Cancer Nursing
0,3605 Vartan Way,Suite 204,"Harrisburg, PA 17110",jneidig@psna.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/alumni-association-scholarship-fund-of-the-former-albert-einstein-medical-center-nursing-school-of-philadelphia/,"NFP's The Alumni Association Scholarship Fund of the Former Albert Einstein Medical Center Nursing School of Philadelphia exists to provide scholarships to students demonstrating financial need in the pursuit of a nursing degree.(adsbygoogle = window.adsbygoogle || []).push({});Criteria:-The applicant must attend an accredited baccalaureate, associate degree, RN-to-BSN-completion nursing program, advanced nursing degree program, or (re)-certification program in the Commonwealth of Pennsylvania-A high school student must be a matriculated undergraduate student in Fall-A baccalaureate student must be in his/her sophomore or junior year in May when application is made-An associate student must be in his/her final year (application may be made at the end of the first year)-An RN-to-BSN-completion student must have been accepted into a degree-completion program-Students not already an RN – including BS-to-BSN students/fast-track students – must be accepted into a basic RN program at the time of scholarship application-Applicants are highly encouraged to be a member of the Student Nurses Association of Pennsylvania (SNAP) and/or the National Student Nurses Association (NSNA). If the applicant is an RN, he/she is highly encouraged to be a member of the Pennsylvania State Nurses Association (PSNA)-Students are required to demonstrate financial need via essay-Previous recipients of this scholarship are not eligible to applyFor more information or to apply, please visit the scholarship provider's website.",Alumni Association Scholarship Fund of the Former Albert Einstein Medical Center Nursing School of Philadelphia
0,215 Central Mall S Ste 100,,"Lincoln, NE 68508",robertm@lcf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/ahlswell-scholarship/,"The Ahlswell Scholarship will be awarded to a graduating senior or former graduate of Arapahoe High School who is or will be enrolled full-time at 2 or 4-year college in Nebraska. Applicants must have a minimum 2.5 GPA and financial need. Preference is given to majors in education, health care, agriculture, construction or related trades.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",Ahlswell Scholarship
0,6102 82nd Street 8B,,"Lubbock, TX 79424",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/advantage-medical-staffing-scholarship/,"This scholarship was established by Advantage Medical Staffing for the benefit of students who are pursuing a baccalaureate or associates degree with a major in nursing. Past recipients will be eligible to reapply. The funds can be used for tuition, books, and fees only, and are paid directly to the college/university.(adsbygoogle = window.adsbygoogle || []).push({});Students who are 25 years of age or older may apply for assistance through the Advantage Medical Staffing Scholarship Fund. These are competitive awards with the primary areas of consideration being:-Intent to pursue a degree as a Licensed Vocational Nurse or Registered Nurse-Financial need-Current enrollment or application for admission to a college/university nursing program in the Lubbock areaFor more information or to apply, please visit the scholarship provider's website.",Advantage Medical Staffing Scholarship
0,P.O. Box 25266,,"Albuquerque, NM 87125",denise@albuquerquefoundation.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/acf-barnes-w-rose-jr-and-eva-rose-nichol-scholarship-program/,"The Barnes W. Rose, Jr. and Eva Rose Nickol Scholarship Fund was established in 2003 in memory of Mr. Rose and in honor of Eva. Barnes was a 1951 graduate of Albuquerque High School and a 1957 graduate of West Point. Eva is a longtime New Mexico resident. The fund will award a scholarship to an Albuquerque High School graduate pursuing a bachelor's degree in one of the STEM majors: Science, Technology, Engineering, Mathematics (STEM). A priority will be given to those pursuing engineering-related careers.(adsbygoogle = window.adsbygoogle || []).push({});Eligibility:-Must have a minimum 3.6 GPA-Demonstrate financial need-Attend a college or university in pursuit of a degree in one of the STEM majors-Personal essay should describe career goals related to the STEM majors, and demonstrate a passion for his/her chosen career-Minimum of one reference from an AHS math/science teacherFor more information or to apply, please visit the scholarship provider's website.","ACF Barnes W. Rose, Jr. and Eva Rose Nichol Scholarship Program"
0,1350 Ridgefield Circle,,"Carol Stream, IL 60188",,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/aauw-return-to-learning-scholarships/,"The Lombard Area Branch of AAUW ""Return to Learning"" scholarship to assist in completing an undergraduate or master's degree, or a certification program. Students must reside in Lombard, Villa Park, Oakbrook Terrace, Wheaton, Addison, Glendale Heights or Glen Ellyn, Illinois in order to apply and are continuing college after a significant interruption. Special consideration is given to women who demonstrate strong academics, financial need, and an interest in a STEM field of study.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",AAUW Return to Learning Scholarships
0,1200 New York Ave NW,,"Washington, DC 20005-3920",mmfellowship@aaas.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/aaas-mass-media-science-and-engineering-fellows-program/,"The AAAS Mass Media Science & Engineering Fellowship seeks to increase communication skills in student scientists. From grant writing to interaction with their community, these skills will benefit a student's career path and increase public understanding of science and technology. Students must be enrolled as a college or university student (graduate, doctoral, or upper-level undergraduates)  or within one year of a completed degree - in the physical, biological, geological, health, engineering, computer, or social sciences or mathematics. For more information or to apply, please visit the scholarship provider's website.(adsbygoogle = window.adsbygoogle || []).push({});",AAAS Mass Media Science and Engineering Fellows Program
0,215 Central Mall S Ste 100,,"Lincoln, NE 68508",robertm@lcf.org,,,https://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/nursing-scholarships/a-b-noel-endowed-scholarship/,"The A.B. Noel Endowed Scholarship is for Wood River seniors or graduates, or current Central Community College-Grand Island or Concordia University campus nursing students. Applicants must attend CCC-Grand Island or Concorida University, and have a 3.0 high school GPA or 2.8 college GPA. Preference is given to majors such as nursing, dental hygiene, and electrical technology.(adsbygoogle = window.adsbygoogle || []).push({});For more information or to apply, please visit the scholarship provider's website.",A.B. Noel Endowed Scholarship
